"","x"
"10138","SNU719"
"10139","SNU719"
"10140","NCC24"
"10141","SNU719"
"10142","SNU719"
"10143","SNU719"
"10144","NCC24"
"10145","SNU719"
"10146","SNU719"
"10147","SNU719"
"10148","NCC24"
"10149","SNU719"
"10150","SNU719"
"10151","SNU719"
"10152","SNU719"
"10153","SNU719"
"10154","NCC24"
"10155","SNU719"
"10156","NCC24"
"10157","NCC24"
"10158","SNU719"
"10159","SNU719"
"10160","SNU719"
"10161","SNU719"
"10162","NCC24"
"10163","SNU719"
"10164","NCC24"
"10165","SNU719"
"10166","NCC24"
"10167","SNU719"
"10168","SNU719"
"10169","SNU719"
"10170","NCC24"
"10171","SNU719"
"10172","SNU719"
"10173","SNU719"
"10174","NCC24"
"10175","SNU719"
"10176","SNU719"
"10177","NCC24"
"10178","NCC24"
"10179","SNU719"
"10180","SNU719"
"10181","SNU719"
"10182","NCC24"
"10183","NCC24"
"10184","SNU719"
"10185","NCC24"
"10186","SNU719"
"10187","SNU719"
"10188","SNU719"
"10189","SNU719"
"10190","SNU719"
"10191","NCC24"
"10192","SNU719"
"10193","SNU719"
"10194","SNU719"
"10195","SNU719"
"10196","SNU719"
"10197","NCC24"
"10198","NCC24"
"10199","SNU719"
"10200","SNU719"
"10201","SNU719"
"10202","SNU719"
"10203","SNU719"
"10204","NCC24"
"10205","NCC24"
"10206","SNU719"
"10207","NCC24"
"10208","SNU719"
"10209","SNU719"
"10210","SNU719"
"10211","SNU719"
"10212","NCC24"
"10213","SNU719"
"10214","SNU719"
"10215","SNU719"
"10216","SNU719"
"10217","SNU719"
"10218","SNU719"
"10219","NCC24"
"10220","NCC24"
"10221","NCC24"
"10222","NCC24"
"10223","NCC24"
"10224","SNU719"
"10225","SNU719"
"10226","SNU719"
"10227","NCC24"
"10228","NCC24"
"10229","NCC24"
"10230","NCC24"
"10231","SNU719"
"10232","SNU719"
"10233","NCC24"
"10234","NCC24"
"10235","SNU719"
"10236","SNU719"
"10237","NCC24"
"10238","SNU719"
"10239","SNU719"
"10240","SNU719"
"10241","SNU719"
"10242","SNU719"
"10243","SNU719"
"10244","SNU719"
"10245","SNU719"
"10246","SNU719"
"10247","SNU719"
"10248","SNU719"
"10249","NCC24"
"10250","SNU719"
"10251","SNU719"
"10252","SNU719"
"10253","SNU719"
"10254","SNU719"
"10255","SNU719"
"10256","SNU719"
"10257","NCC24"
"10258","SNU719"
"10259","SNU719"
"10260","NCC24"
"10261","SNU719"
"10262","SNU719"
"10263","SNU719"
"10264","SNU719"
"10265","NCC24"
"10266","SNU719"
"10267","SNU719"
"10268","SNU719"
"10269","SNU719"
"10270","SNU719"
"10271","SNU719"
"10272","SNU719"
"10273","SNU719"
"10274","SNU719"
"10275","NCC24"
"10276","SNU719"
"10277","SNU719"
"10278","NCC24"
"10279","SNU719"
"10280","SNU719"
"10281","SNU719"
"10282","SNU719"
"10283","SNU719"
"10284","NCC24"
"10285","SNU719"
"10286","SNU719"
"10287","NCC24"
"10288","NCC24"
"10289","NCC24"
"10290","SNU719"
"10291","NCC24"
"10292","NCC24"
"10293","SNU719"
"10294","SNU719"
"10295","NCC24"
"10296","NCC24"
"10297","SNU719"
"10298","NCC24"
"10299","SNU719"
"10300","NCC24"
"10301","SNU719"
"10302","SNU719"
"10303","SNU719"
"10304","SNU719"
"10305","SNU719"
"10306","SNU719"
"10307","NCC24"
"10308","SNU719"
"10309","NCC24"
"10310","SNU719"
"10311","SNU719"
"10312","SNU719"
"10313","SNU719"
"10314","SNU719"
"10315","SNU719"
"10316","SNU719"
"10317","SNU719"
"10318","SNU719"
"10319","SNU719"
"10320","SNU719"
"10321","SNU719"
"10322","SNU719"
"10323","SNU719"
"10324","SNU719"
"10325","SNU719"
"10326","SNU719"
"10327","SNU719"
"10328","SNU719"
"10329","NCC24"
"10330","SNU719"
"10331","SNU719"
"10332","NCC24"
"10333","SNU719"
"10334","NCC24"
"10335","SNU719"
"10336","SNU719"
"10337","SNU719"
"10338","SNU719"
"10339","SNU719"
"10340","SNU719"
"10341","NCC24"
"10342","SNU719"
"10343","SNU719"
"10344","SNU719"
"10345","NCC24"
"10346","SNU719"
"10347","SNU719"
"10348","NCC24"
"10349","SNU719"
"10350","NCC24"
"10351","SNU719"
"10352","SNU719"
"10353","SNU719"
"10354","SNU719"
"10355","SNU719"
"10356","NCC24"
"10357","SNU719"
"10358","SNU719"
"10359","NCC24"
"10360","NCC24"
"10361","SNU719"
"10362","SNU719"
"10363","SNU719"
"10364","SNU719"
"10365","NCC24"
"10366","SNU719"
"10367","NCC24"
"10368","SNU719"
"10369","NCC24"
"10370","SNU719"
"10371","SNU719"
"10372","SNU719"
"10373","SNU719"
"10374","NCC24"
"10375","SNU719"
"10376","SNU719"
"10377","SNU719"
"10378","SNU719"
"10379","SNU719"
"10380","SNU719"
"10381","SNU719"
"10382","SNU719"
"10383","SNU719"
"10384","NCC24"
"10385","SNU719"
"10386","SNU719"
"10387","SNU719"
"10388","NCC24"
"10389","NCC24"
"10390","NCC24"
"10391","NCC24"
"10392","NCC24"
"10393","NCC24"
"10394","SNU719"
"10395","SNU719"
"10396","NCC24"
"10397","SNU719"
"10398","SNU719"
"10399","SNU719"
"10400","SNU719"
"10401","SNU719"
"10402","SNU719"
"10403","SNU719"
"10404","SNU719"
"10405","SNU719"
"10406","SNU719"
"10407","SNU719"
"10408","NCC24"
"10409","SNU719"
"10410","SNU719"
"10411","SNU719"
"10412","SNU719"
"10413","SNU719"
"10414","SNU719"
"10415","SNU719"
"10416","SNU719"
"10417","NCC24"
"10418","SNU719"
"10419","NCC24"
"10420","NCC24"
"10421","SNU719"
"10422","NCC24"
"10423","SNU719"
"10424","SNU719"
"10425","SNU719"
"10426","NCC24"
"10427","SNU719"
"10428","SNU719"
"10429","SNU719"
"10430","SNU719"
"10431","NCC24"
"10432","SNU719"
"10433","NCC24"
"10434","NCC24"
"10435","SNU719"
"10436","SNU719"
"10437","SNU719"
"10438","NCC24"
"10439","NCC24"
"10440","SNU719"
"10441","SNU719"
"10442","NCC24"
"10443","SNU719"
"10444","SNU719"
"10445","SNU719"
"10446","NCC24"
"10447","NCC24"
"10448","NCC24"
"10449","NCC24"
"10450","SNU719"
"10451","NCC24"
"10452","SNU719"
"10453","SNU719"
"10454","SNU719"
"10455","SNU719"
"10456","SNU719"
"10457","SNU719"
"10458","SNU719"
"10459","SNU719"
"10460","SNU719"
"10461","SNU719"
"10462","SNU719"
"10463","SNU719"
"10464","SNU719"
"10465","SNU719"
"10466","NCC24"
"10467","NCC24"
"10468","NCC24"
"10469","SNU719"
"10470","SNU719"
"10471","SNU719"
"10472","NCC24"
"10473","SNU719"
"10474","SNU719"
"10475","NCC24"
"10476","SNU719"
"10477","NCC24"
"10478","SNU719"
"10479","SNU719"
"10480","SNU719"
"10481","SNU719"
"10482","SNU719"
"10483","SNU719"
"10484","NCC24"
"10485","SNU719"
"10486","SNU719"
"10487","SNU719"
"10488","SNU719"
"10489","NCC24"
"10490","SNU719"
"10491","SNU719"
"10492","SNU719"
"10493","SNU719"
"10494","NCC24"
"10495","NCC24"
"10496","SNU719"
"10497","SNU719"
"10498","SNU719"
"10499","NCC24"
"10500","SNU719"
"10501","NCC24"
"10502","SNU719"
"10503","SNU719"
"10504","SNU719"
"10505","SNU719"
"10506","NCC24"
"10507","SNU719"
"10508","NCC24"
"10509","SNU719"
"10510","SNU719"
"10511","NCC24"
"10512","NCC24"
"10513","NCC24"
"10514","SNU719"
"10515","SNU719"
"10516","SNU719"
"10517","SNU719"
"10518","SNU719"
"10519","NCC24"
"10520","SNU719"
"10521","NCC24"
"10522","SNU719"
"10523","SNU719"
"10524","NCC24"
"10525","SNU719"
"10526","NCC24"
"10527","SNU719"
"10528","SNU719"
"10529","SNU719"
"10530","SNU719"
"10531","SNU719"
"10532","SNU719"
"10533","SNU719"
"10534","SNU719"
"10535","SNU719"
"10536","SNU719"
"10537","SNU719"
"10538","SNU719"
"10539","NCC24"
"10540","SNU719"
"10541","NCC24"
"10542","SNU719"
"10543","SNU719"
"10544","NCC24"
"10545","SNU719"
"10546","SNU719"
"10547","NCC24"
"10548","SNU719"
"10549","SNU719"
"10550","SNU719"
"10551","NCC24"
"10552","SNU719"
"10553","SNU719"
"10554","SNU719"
"10555","SNU719"
"10556","SNU719"
"10557","NCC24"
"10558","SNU719"
"10559","SNU719"
"10560","NCC24"
"10561","NCC24"
"10562","NCC24"
"10563","SNU719"
"10564","NCC24"
"10565","SNU719"
"10566","NCC24"
"10567","SNU719"
"10568","SNU719"
"10569","SNU719"
"10570","SNU719"
"10571","NCC24"
"10572","SNU719"
"10573","SNU719"
"10574","NCC24"
"10575","NCC24"
"10576","SNU719"
"10577","SNU719"
"10578","SNU719"
"10579","SNU719"
"10580","SNU719"
"10581","SNU719"
"10582","SNU719"
"10583","SNU719"
"10584","SNU719"
"10585","SNU719"
"10586","SNU719"
"10587","SNU719"
"10588","SNU719"
"10589","SNU719"
"10590","SNU719"
"10591","SNU719"
"10592","SNU719"
"10593","SNU719"
"10594","SNU719"
"10595","SNU719"
"10596","SNU719"
"10597","SNU719"
"10598","SNU719"
"10599","SNU719"
"10600","SNU719"
"10601","SNU719"
"10602","SNU719"
"10603","SNU719"
"10604","SNU719"
"10605","SNU719"
"10606","SNU719"
"10607","SNU719"
"10608","NCC24"
"10609","SNU719"
"10610","SNU719"
"10611","NCC24"
"10612","NCC24"
"10613","SNU719"
"10614","SNU719"
"10615","NCC24"
"10616","SNU719"
"10617","SNU719"
"10618","SNU719"
"10619","SNU719"
"10620","SNU719"
"10621","SNU719"
"10622","SNU719"
"10623","SNU719"
"10624","SNU719"
"10625","NCC24"
"10626","SNU719"
"10627","NCC24"
"10628","SNU719"
"10629","SNU719"
"10630","NCC24"
"10631","SNU719"
"10632","SNU719"
"10633","SNU719"
"10634","SNU719"
"10635","SNU719"
"10636","SNU719"
"10637","NCC24"
"10638","NCC24"
"10639","NCC24"
"10640","SNU719"
"10641","SNU719"
"10642","SNU719"
"10643","SNU719"
"10644","NCC24"
"10645","SNU719"
"10646","NCC24"
"10647","SNU719"
"10648","NCC24"
"10649","SNU719"
"10650","NCC24"
"10651","SNU719"
"10652","NCC24"
"10653","SNU719"
"10654","NCC24"
"10655","NCC24"
"10656","SNU719"
"10657","NCC24"
"10658","SNU719"
"10659","NCC24"
"10660","SNU719"
"10661","SNU719"
"10662","NCC24"
"10663","NCC24"
"10664","SNU719"
"10665","SNU719"
"10666","SNU719"
"10667","NCC24"
"10668","NCC24"
"10669","SNU719"
"10670","SNU719"
"10671","SNU719"
"10672","SNU719"
"10673","SNU719"
"10674","SNU719"
"10675","SNU719"
"10676","SNU719"
"10677","SNU719"
"10678","SNU719"
"10679","SNU719"
"10680","SNU719"
"10681","SNU719"
"10682","SNU719"
"10683","SNU719"
"10684","SNU719"
"10685","SNU719"
"10686","NCC24"
"10687","SNU719"
"10688","SNU719"
"10689","SNU719"
"10690","NCC24"
"10691","SNU719"
"10692","SNU719"
"10693","NCC24"
"10694","NCC24"
"10695","SNU719"
"10696","NCC24"
"10697","NCC24"
"10698","SNU719"
"10699","SNU719"
"10700","SNU719"
"10701","SNU719"
"10702","SNU719"
"10703","SNU719"
"10704","NCC24"
"10705","SNU719"
"10706","NCC24"
"10707","NCC24"
"10708","NCC24"
"10709","NCC24"
"10710","NCC24"
"10711","SNU719"
"10712","SNU719"
"10713","NCC24"
"10714","SNU719"
"10715","SNU719"
"10716","SNU719"
"10717","SNU719"
"10718","SNU719"
"10719","SNU719"
"10720","SNU719"
"10721","SNU719"
"10722","NCC24"
"10723","NCC24"
"10724","NCC24"
"10725","SNU719"
"10726","NCC24"
"10727","SNU719"
"10728","SNU719"
"10729","NCC24"
"10730","SNU719"
"10731","SNU719"
"10732","SNU719"
"10733","NCC24"
"10734","SNU719"
"10735","SNU719"
"10736","SNU719"
"10737","NCC24"
"10738","NCC24"
"10739","NCC24"
"10740","SNU719"
"10741","SNU719"
"10742","SNU719"
"10743","SNU719"
"10744","NCC24"
"10745","SNU719"
"10746","SNU719"
"10747","SNU719"
"10748","NCC24"
"10749","SNU719"
"10750","SNU719"
"10751","SNU719"
"10752","SNU719"
"10753","SNU719"
"10754","SNU719"
"10755","SNU719"
"10756","SNU719"
"10757","SNU719"
"10758","SNU719"
"10759","SNU719"
"10760","SNU719"
"10761","NCC24"
"10762","SNU719"
"10763","SNU719"
"10764","SNU719"
"10765","SNU719"
"10766","SNU719"
"10767","SNU719"
"10768","NCC24"
"10769","SNU719"
"10770","NCC24"
"10771","SNU719"
"10772","SNU719"
"10773","NCC24"
"10774","NCC24"
"10775","NCC24"
"10776","SNU719"
"10777","NCC24"
"10778","SNU719"
"10779","NCC24"
"10780","SNU719"
"10781","SNU719"
"10782","SNU719"
"10783","SNU719"
"10784","SNU719"
"10785","SNU719"
"10786","NCC24"
"10787","SNU719"
"10788","NCC24"
"10789","SNU719"
"10790","NCC24"
"10791","SNU719"
"10792","SNU719"
"10793","SNU719"
"10794","SNU719"
"10795","SNU719"
"10796","SNU719"
"10797","SNU719"
"10798","SNU719"
"10799","SNU719"
"10800","NCC24"
"10801","SNU719"
"10802","NCC24"
"10803","SNU719"
"10804","SNU719"
"10805","SNU719"
"10806","SNU719"
"10807","SNU719"
"10808","SNU719"
"10809","SNU719"
"10810","SNU719"
"10811","SNU719"
"10812","NCC24"
"10813","NCC24"
"10814","SNU719"
"10815","NCC24"
"10816","SNU719"
"10817","SNU719"
"10818","NCC24"
"10819","SNU719"
"10820","NCC24"
"10821","SNU719"
"10822","SNU719"
"10823","SNU719"
"10824","SNU719"
"10825","NCC24"
"10826","NCC24"
"10827","SNU719"
"10828","SNU719"
"10829","NCC24"
"10830","SNU719"
"10831","NCC24"
"10832","SNU719"
"10833","NCC24"
"10834","SNU719"
"10835","SNU719"
"10836","SNU719"
"10837","SNU719"
"10838","NCC24"
"10839","NCC24"
"10840","SNU719"
"10841","SNU719"
"10842","SNU719"
"10843","SNU719"
"10844","SNU719"
"10845","SNU719"
"10846","SNU719"
"10847","SNU719"
"10848","SNU719"
"10849","SNU719"
"10850","SNU719"
"10851","NCC24"
"10852","SNU719"
"10853","SNU719"
"10854","SNU719"
"10855","SNU719"
"10856","NCC24"
"10857","SNU719"
"10858","SNU719"
"10859","SNU719"
"10860","SNU719"
"10861","NCC24"
"10862","SNU719"
"10863","NCC24"
"10864","NCC24"
"10865","SNU719"
"10866","NCC24"
"10867","SNU719"
"10868","SNU719"
"10869","SNU719"
"10870","NCC24"
"10871","NCC24"
"10872","NCC24"
"10873","SNU719"
"10874","SNU719"
"10875","SNU719"
"10876","SNU719"
"10877","SNU719"
"10878","NCC24"
"10879","SNU719"
"10880","SNU719"
"10881","SNU719"
"10882","SNU719"
"10883","SNU719"
"10884","SNU719"
"10885","SNU719"
"10886","SNU719"
"10887","SNU719"
"10888","SNU719"
"10889","SNU719"
"10890","SNU719"
"10891","NCC24"
"10892","SNU719"
"10893","NCC24"
"10894","NCC24"
"10895","SNU719"
"10896","SNU719"
"10897","NCC24"
"10898","NCC24"
"10899","SNU719"
"10900","NCC24"
"10901","SNU719"
"10902","NCC24"
"10903","SNU719"
"10904","SNU719"
"10905","SNU719"
"10906","SNU719"
"10907","SNU719"
"10908","SNU719"
"10909","SNU719"
"10910","SNU719"
"10911","SNU719"
"10912","SNU719"
"10913","SNU719"
"10914","NCC24"
"10915","SNU719"
"10916","SNU719"
"10917","NCC24"
"10918","SNU719"
"10919","NCC24"
"10920","SNU719"
"10921","SNU719"
"10922","SNU719"
"10923","SNU719"
"10924","SNU719"
"10925","NCC24"
"10926","SNU719"
"10927","SNU719"
"10928","SNU719"
"10929","SNU719"
"10930","SNU719"
"10931","SNU719"
"10932","SNU719"
"10933","NCC24"
"10934","SNU719"
"10935","SNU719"
"10936","SNU719"
"10937","NCC24"
"10938","SNU719"
"10939","NCC24"
"10940","SNU719"
"10941","NCC24"
"10942","SNU719"
"10943","SNU719"
"10944","NCC24"
"10945","SNU719"
"10946","SNU719"
"10947","SNU719"
"10948","SNU719"
"10949","SNU719"
"10950","NCC24"
"10951","NCC24"
"10952","NCC24"
"10953","SNU719"
"10954","SNU719"
"10955","SNU719"
"10956","NCC24"
"10957","NCC24"
"10958","SNU719"
"10959","SNU719"
"10960","NCC24"
"10961","NCC24"
"10962","SNU719"
"10963","SNU719"
"10964","SNU719"
"10965","SNU719"
"10966","SNU719"
"10967","NCC24"
"10968","NCC24"
"10969","NCC24"
"10970","SNU719"
"10971","NCC24"
"10972","SNU719"
"10973","SNU719"
"10974","SNU719"
"10975","SNU719"
"10976","SNU719"
"10977","SNU719"
"10978","SNU719"
"10979","SNU719"
"10980","SNU719"
"10981","NCC24"
"10982","NCC24"
"10983","SNU719"
"10984","SNU719"
"10985","NCC24"
"10986","SNU719"
"10987","SNU719"
"10988","SNU719"
"10989","SNU719"
"10990","SNU719"
"10991","SNU719"
"10992","SNU719"
"10993","SNU719"
"10994","SNU719"
"10995","SNU719"
"10996","NCC24"
"10997","NCC24"
"10998","SNU719"
"10999","SNU719"
"11000","SNU719"
"11001","NCC24"
"11002","SNU719"
"11003","SNU719"
"11004","NCC24"
"11005","SNU719"
"11006","SNU719"
"11007","SNU719"
"11008","NCC24"
"11009","SNU719"
"11010","SNU719"
"11011","SNU719"
"11012","SNU719"
"11013","SNU719"
"11014","NCC24"
"11015","SNU719"
"11016","NCC24"
"11017","SNU719"
"11018","NCC24"
"11019","SNU719"
"11020","SNU719"
"11021","SNU719"
"11022","SNU719"
"11023","NCC24"
"11024","NCC24"
"11025","SNU719"
"11026","NCC24"
"11027","NCC24"
"11028","SNU719"
"11029","NCC24"
"11030","SNU719"
"11031","SNU719"
"11032","SNU719"
"11033","SNU719"
"11034","SNU719"
"11035","NCC24"
"11036","NCC24"
"11037","SNU719"
"11038","SNU719"
"11039","SNU719"
"11040","SNU719"
"11041","SNU719"
"11042","SNU719"
"11043","SNU719"
"11044","SNU719"
"11045","SNU719"
"11046","SNU719"
"11047","SNU719"
"11048","NCC24"
"11049","SNU719"
"11050","SNU719"
"11051","NCC24"
"11052","SNU719"
"11053","NCC24"
"11054","NCC24"
"11055","NCC24"
"11056","NCC24"
"11057","NCC24"
"11058","SNU719"
"11059","NCC24"
"11060","NCC24"
"11061","SNU719"
"11062","NCC24"
"11063","SNU719"
"11064","SNU719"
"11065","NCC24"
"11066","NCC24"
"11067","SNU719"
"11068","NCC24"
"11069","SNU719"
"11070","SNU719"
"11071","SNU719"
"11072","NCC24"
"11073","SNU719"
"11074","SNU719"
"11075","NCC24"
"11076","SNU719"
"11077","NCC24"
"11078","NCC24"
"11079","SNU719"
"11080","NCC24"
"11081","SNU719"
"11082","SNU719"
"11083","NCC24"
"11084","SNU719"
"11085","SNU719"
"11086","NCC24"
"11087","NCC24"
"11088","NCC24"
"11089","NCC24"
"11090","SNU719"
"11091","SNU719"
"11092","SNU719"
"11093","SNU719"
"11094","SNU719"
"11095","SNU719"
"11096","SNU719"
"11097","SNU719"
"11098","SNU719"
"11099","NCC24"
"11100","NCC24"
"11101","SNU719"
"11102","SNU719"
"11103","NCC24"
"11104","SNU719"
"11105","SNU719"
"11106","NCC24"
"11107","SNU719"
"11108","SNU719"
"11109","NCC24"
"11110","NCC24"
"11111","SNU719"
"11112","SNU719"
"11113","SNU719"
"11114","SNU719"
"11115","SNU719"
"11116","SNU719"
"11117","NCC24"
"11118","SNU719"
"11119","SNU719"
"11120","SNU719"
"11121","NCC24"
"11122","SNU719"
"11123","SNU719"
"11124","NCC24"
"11125","SNU719"
"11126","NCC24"
"11127","SNU719"
"11128","SNU719"
"11129","NCC24"
"11130","NCC24"
"11131","NCC24"
"11132","SNU719"
"11133","NCC24"
"11134","SNU719"
"11135","SNU719"
"11136","SNU719"
"11137","SNU719"
"11138","SNU719"
"11139","NCC24"
"11140","SNU719"
"11141","SNU719"
"11142","NCC24"
"11143","NCC24"
"11144","SNU719"
"11145","SNU719"
"11146","SNU719"
"11147","SNU719"
"11148","SNU719"
"11149","SNU719"
"11150","SNU719"
"11151","SNU719"
"11152","NCC24"
"11153","SNU719"
"11154","SNU719"
"11155","SNU719"
"11156","NCC24"
"11157","SNU719"
"11158","SNU719"
"11159","SNU719"
"11160","NCC24"
"11161","SNU719"
"11162","SNU719"
"11163","NCC24"
"11164","SNU719"
"11165","SNU719"
"11166","SNU719"
"11167","SNU719"
"11168","SNU719"
"11169","SNU719"
"11170","SNU719"
"11171","NCC24"
"11172","SNU719"
"11173","SNU719"
"11174","SNU719"
"11175","SNU719"
"11176","NCC24"
"11177","SNU719"
"11178","SNU719"
"11179","SNU719"
"11180","NCC24"
"11181","SNU719"
"11182","SNU719"
"11183","SNU719"
"11184","SNU719"
"11185","SNU719"
"11186","NCC24"
"11187","NCC24"
"11188","SNU719"
"11189","SNU719"
"11190","SNU719"
"11191","SNU719"
"11192","NCC24"
"11193","SNU719"
"11194","SNU719"
"11195","NCC24"
"11196","NCC24"
"11197","NCC24"
"11198","SNU719"
"11199","SNU719"
"11200","SNU719"
"11201","NCC24"
"11202","SNU719"
"11203","SNU719"
"11204","SNU719"
"11205","SNU719"
"11206","NCC24"
"11207","SNU719"
"11208","SNU719"
"11209","SNU719"
"11210","SNU719"
"11211","SNU719"
"11212","SNU719"
"11213","SNU719"
"11214","SNU719"
"11215","SNU719"
"11216","SNU719"
"11217","NCC24"
"11218","SNU719"
"11219","SNU719"
"11220","NCC24"
"11221","NCC24"
"11222","SNU719"
"11223","SNU719"
"11224","SNU719"
"11225","SNU719"
"11226","NCC24"
"11227","SNU719"
"11228","SNU719"
"11229","SNU719"
"11230","SNU719"
"11231","SNU719"
"11232","SNU719"
"11233","SNU719"
"11234","NCC24"
"11235","SNU719"
"11236","SNU719"
"11237","SNU719"
"11238","SNU719"
"11239","SNU719"
"11240","SNU719"
"11241","SNU719"
"11242","SNU719"
"11243","SNU719"
"11244","SNU719"
"11245","SNU719"
"11246","SNU719"
"11247","SNU719"
"11248","SNU719"
"11249","SNU719"
"11250","SNU719"
"11251","NCC24"
"11252","SNU719"
"11253","NCC24"
"11254","NCC24"
"11255","SNU719"
"11256","NCC24"
"11257","NCC24"
"11258","SNU719"
"11259","NCC24"
"11260","SNU719"
"11261","NCC24"
"11262","SNU719"
"11263","NCC24"
"11264","NCC24"
"11265","SNU719"
"11266","SNU719"
"11267","SNU719"
"11268","SNU719"
"11269","NCC24"
"11270","SNU719"
"11271","SNU719"
"11272","SNU719"
"11273","SNU719"
"11274","NCC24"
"11275","SNU719"
"11276","SNU719"
"11277","SNU719"
"11278","SNU719"
"11279","SNU719"
"11280","SNU719"
"11281","SNU719"
"11282","SNU719"
"11283","SNU719"
"11284","SNU719"
"11285","SNU719"
"11286","SNU719"
"11287","NCC24"
"11288","SNU719"
"11289","SNU719"
"11290","NCC24"
"11291","SNU719"
"11292","SNU719"
"11293","SNU719"
"11294","SNU719"
"11295","SNU719"
"11296","SNU719"
"11297","NCC24"
"11298","SNU719"
"11299","SNU719"
"11300","SNU719"
"11301","SNU719"
"11302","SNU719"
"11303","SNU719"
"11304","NCC24"
"11305","NCC24"
"11306","SNU719"
"11307","SNU719"
"11308","SNU719"
"11309","SNU719"
"11310","SNU719"
"11311","SNU719"
"11312","SNU719"
"11313","NCC24"
"11314","SNU719"
"11315","SNU719"
"11316","NCC24"
"11317","SNU719"
"11318","SNU719"
"11319","SNU719"
"11320","SNU719"
"11321","NCC24"
"11322","SNU719"
"11323","NCC24"
"11324","SNU719"
"11325","NCC24"
"11326","SNU719"
"11327","SNU719"
"11328","SNU719"
"11329","SNU719"
"11330","SNU719"
"11331","SNU719"
"11332","SNU719"
"11333","SNU719"
"11334","SNU719"
"11335","SNU719"
"11336","SNU719"
"11337","NCC24"
"11338","NCC24"
"11339","SNU719"
"11340","SNU719"
"11341","NCC24"
"11342","SNU719"
"11343","SNU719"
"11344","NCC24"
"11345","NCC24"
"11346","SNU719"
"11347","NCC24"
"11348","SNU719"
"11349","SNU719"
"11350","SNU719"
"11351","SNU719"
"11352","SNU719"
"11353","SNU719"
"11354","SNU719"
"11355","SNU719"
"11356","SNU719"
"11357","NCC24"
"11358","SNU719"
"11359","NCC24"
"11360","SNU719"
"11361","SNU719"
"11362","SNU719"
"11363","SNU719"
"11364","SNU719"
"11365","SNU719"
"11366","SNU719"
"11367","NCC24"
"11368","NCC24"
"11369","SNU719"
"11370","SNU719"
"11371","NCC24"
"11372","SNU719"
"11373","SNU719"
"11374","SNU719"
"11375","SNU719"
"11376","SNU719"
"11377","SNU719"
"11378","NCC24"
"11379","SNU719"
"11380","SNU719"
"11381","SNU719"
"11382","SNU719"
"11383","SNU719"
"11384","SNU719"
"11385","SNU719"
"11386","NCC24"
"11387","SNU719"
"11388","SNU719"
"11389","SNU719"
"11390","NCC24"
"11391","NCC24"
"11392","SNU719"
"11393","SNU719"
"11394","SNU719"
"11395","SNU719"
"11396","NCC24"
"11397","SNU719"
"11398","SNU719"
"11399","SNU719"
"11400","SNU719"
"11401","SNU719"
"11402","SNU719"
"11403","NCC24"
"11404","SNU719"
"11405","NCC24"
"11406","SNU719"
"11407","SNU719"
"11408","SNU719"
"11409","SNU719"
"11410","SNU719"
"11411","SNU719"
"11412","SNU719"
"11413","SNU719"
"11414","NCC24"
"11415","SNU719"
"11416","NCC24"
"11417","NCC24"
"11418","SNU719"
"11419","SNU719"
"11420","NCC24"
"11421","SNU719"
"11422","NCC24"
"11423","SNU719"
"11424","SNU719"
"11425","SNU719"
"11426","SNU719"
"11427","NCC24"
"11428","SNU719"
"11429","SNU719"
"11430","SNU719"
"11431","SNU719"
"11432","SNU719"
"11433","SNU719"
"11434","NCC24"
"11435","NCC24"
"11436","NCC24"
"11437","NCC24"
"11438","SNU719"
"11439","NCC24"
"11440","NCC24"
"11441","SNU719"
"11442","SNU719"
"11443","NCC24"
"11444","SNU719"
"11445","SNU719"
"11446","SNU719"
"11447","SNU719"
"11448","SNU719"
"11449","NCC24"
"11450","SNU719"
"11451","SNU719"
"11452","NCC24"
"11453","SNU719"
"11454","NCC24"
"11455","SNU719"
"11456","SNU719"
"11457","NCC24"
"11458","SNU719"
"11459","NCC24"
"11460","SNU719"
"11461","SNU719"
"11462","SNU719"
"11463","SNU719"
"11464","SNU719"
"11465","SNU719"
"11466","SNU719"
"11467","NCC24"
"11468","NCC24"
"11469","SNU719"
"11470","SNU719"
"11471","NCC24"
"11472","SNU719"
"11473","NCC24"
"11474","NCC24"
"11475","SNU719"
"11476","SNU719"
"11477","NCC24"
"11478","SNU719"
"11479","SNU719"
"11480","NCC24"
"11481","SNU719"
"11482","SNU719"
"11483","SNU719"
"11484","NCC24"
"11485","NCC24"
"11486","SNU719"
"11487","SNU719"
"11488","SNU719"
"11489","SNU719"
"11490","SNU719"
"11491","SNU719"
"11492","SNU719"
"11493","SNU719"
"11494","SNU719"
"11495","SNU719"
"11496","SNU719"
"11497","SNU719"
"11498","SNU719"
"11499","SNU719"
"11500","NCC24"
"11501","SNU719"
"11502","SNU719"
"11503","SNU719"
"11504","SNU719"
"11505","NCC24"
"11506","NCC24"
"11507","NCC24"
